1d,7d
36338.7292,36497.8962
36445.8631,36427.9277
36536.3959,40529.5999
36880.7424,40516.4122
36928.4055,40537.1025
37766.9156,41287.4045
39726.6538,42643.0971
42028.4357,44589.6903
43929.2591,46546.8407
46949.8209,48171.7356
48379.2569,48427.3711
49481.5626,49042.1316
48482.7193,48130.2988
48414.3022,48147.9629
49249.543,49012.6755
48595.682,49362.6195
48896.2935,46955.528
47795.6605,45994.7875
46322.2934,44961.1733
41990.7493,41513.7319
39153.3605,38621.9482
38082.9201,37871.3011
37100.1881,37031.5114
37607.3737,37635.3985
36823.4856,36423.697
36940.9166,36253.9731
37243.1915,37213.8065
37563.2928,37608.4567
37802.6913,38295.5339
38686.965,40682.2244
40794.745,41965.6669
43159.1244,44180.5009
46176.3032,47351.2768
48898.1332,48396.7587
48769.6745,48455.809
49137.5957,49091.0768
47887.3662,47553.2599
47961.7792,48010.3685
49225.5076,48740.2903
49614.2739,48234.9349
47916.6894,47059.6897
46917.8195,46324.95
45967.231,43948.0093
41527.5519,39094.4878
39347.2154,36029.1826
39093.0173,36185.0377
38406.6711,36224.9304
38023.1883,36141.0984
37177.8675,36726.003
37103.3628,36512.7733
36879.5957,37239.1604
37200.2789,37897.3834
37522.3442,38352.863
38453.8914,40205.5229
40606.7967,40650.7254
42756.1134,41518.2737
46038.3974,44321.1192
48570.6387,46113.9954
48472.0805,45758.926
49646.782,45700.899
47961.5081,44454.8452
48129.299,44010.4896
50151.4144,43758.019
49490.8783,44146.5158
47782.4129,43422.2684
46478.8911,42810.2968
45178.1377,41001.0407
41797.1455,36512.9113
39978.6039,35940.5068
38633.0782,35877.9756
37773.8549,35771.8505
37646.0563,36178.0622
36590.2754,36453.1232
36452.9353,36691.331
36589.9074,36937.9672
36651.6053,37215.308
36941.3352,37537.862
37819.7344,38112.8211
39765.0649,40082.9429
42057.5294,41665.9811
45125.4442,45384.3124
46853.8298,47352.9584
47833.3383,47500.2375
48516.8557,48015.391
47655.9592,47531.4203
47274.3666,49252.2749
49108.9864,49281.3634
48875.8179,49291.4316
48647.7024,48384.3251
46632.9459,46749.2777
44891.2905,46100.2574
40247.5081,41159.2589
39070.0641,39638.5383
38518.0008,38669.3679
37825.919,38074.095
38046.8421,36775.7712
36815.8257,36060.6301
36416.8674,36007.0878
36391.0266,36524.7236
36809.4203,37050.283
37194.4951,37224.8648
38288.7192,37770.0676
40113.9834,39640.3872
41703.1855,41914.771
44685.0763,42973.5227
47633.0744,42949.2379
48119.2808,43003.3794
48224.0374,42808.5679
47106.7515,42486.0094
46902.2041,41967.146
48113.8226,41860.0929
47966.4743,41263.3176
47316.8478,40333.8187
46714.3468,38675.523
44975.8852,38678.8299
41815.2706,38724.7095
39267.869,37741.4094
37540.3977,36408.9911
36977.6952,35746.6932
37881.0978,36230.5522
36574.9079,35921.3636
36606.7801,35070.6033
38006.1397,35260.5302
38011.8916,38150.1256
38437.5231,38337.8589
39925.4453,39253.0245
41517.6034,40318.5942
43436.4803,41456.6751
43243.8221,41798.2062
42640.1388,41559.2227
42756.2447,41367.9701
42347.0075,40658.3122
40942.2372,39482.6436
40855.8648,39271.8741
41921.9836,38395.3494
41891.7478,38309.3916
40007.0925,38445.6224
37766.2719,37109.7738
37871.7226,37561.1126
38338.847,39193.0503
38333.1998,37332.9605
36843.1892,36456.6154
36248.4634,36295.591
37495.07,37064.9106
36190.234,36338.7292
34962.387,36445.8631
35490.094,36536.3959
35779.8012,36880.7424
36078.4422,36928.4055
37632.9755,37766.9156
38755.2502,39726.6538
39948.6116,42028.4357
40536.0957,43929.2591
40127.784,46949.8209
40089.9287,48379.2569
39895.9085,49481.5626
39478.3331,48482.7193
38919.8674,48414.3022
39309.335,49249.543
39028.4669,48595.682
38540.1769,48896.2935
37503.4904,47795.6605
39124.9402,46322.2934
39928.548,41990.7493
37933.1683,39153.3605
36718.5171,38082.9201
37346.6335,37100.1881
38193.9962,37607.3737
37074.9171,36823.4856
36990.814,36940.9166
37409.3575,37243.1915
37780.5377,37563.2928
38080.5195,37802.6913
39249.0328,38686.965
40812.3458,40794.745
43602.0974,43159.1244
45732.6238,46176.3032
48472.2767,48898.1332
49424.4275,48769.6745
49344.4173,49137.5957
47673.3019,47887.3662
48519.2365,47961.7792
49546.9503,49225.5076
49389.3076,49614.2739
47648.7531,47916.6894
46606.9818,46917.8195
45288.3635,45967.231
40287.1412,41527.5519
38249.976,39347.2154
36486.5533,39093.0173
36618.7508,38406.6711
36973.7406,38023.1883
36396.602,37177.8675
36399.9415,37103.3628
36617.087,36879.5957
36950.6577,37200.2789
37392.8172,37522.3442
39059.214,38453.8914
40885.2902,40606.7967
42907.7992,42756.1134
45560.5697,46038.3974
48400.7909,48570.6387
49913.7983,48472.0805
49623.3946,49646.782
46356.0979,47961.5081
46655.0564,48129.299
48010.8043,50151.4144
48040.2109,49490.8783
46382.8109,47782.4129
44983.0366,46478.8911
43409.7683,45178.1377
40082.9806,41797.1455
38395.1207,39978.6039
37462.5897,38633.0782
36406.4262,37773.8549
36823.824,37646.0563
36531.5187,36590.2754
36295.7852,36452.9353
36616.4397,36589.9074
36881.759,36651.6053
37163.2089,36941.3352
38624.0083,37819.7344
40447.9859,39765.0649
43278.7874,42057.5294
46771.0992,45125.4442
49411.7705,46853.8298
50205.0257,47833.3383
49875.5618,48516.8557
48206.8685,47655.9592
47838.8377,47274.3666
47489.8046,49108.9864
47822.8512,48875.8179
46943.173,48647.7024
45113.7944,46632.9459
43410.8165,44891.2905
39962.3872,40247.5081
37495.5581,39070.0641
37308.5282,38518.0008
36527.9163,37825.919
37173.6859,38046.8421
36517.4244,36815.8257
36408.4214,36416.8674
36862.7999,36391.0266
37108.9181,36809.4203
37299.1162,37194.4951
38349.7584,38288.7192
40244.1275,40113.9834
42322.9889,41703.1855
45117.2315,44685.0763
47097.3078,47633.0744
46856.9317,48119.2808
47187.2752,48224.0374
45555.5144,47106.7515
45775.6519,46902.2041
46763.2507,48113.8226
46945.19,47966.4743
46851.1226,47316.8478
45504.85,46714.3468
44149.1345,44975.8852
41929.4978,41815.2706
38883.3742,39267.869
37439.9684,37540.3977
36688.885,36977.6952
37126.6415,37881.0978
35427.9151,36574.9079
35420.4037,36606.7801
35788.7225,38006.1397
36078.4198,38011.8916
36461.64,38437.5231
37812.7951,39925.4453
39710.7519,41517.6034
41548.5304,43436.4803
44734.9209,43243.8221
46205.5468,42640.1388
45602.3906,42756.2447
45465.7058,42347.0075
44438.557,40942.2372
44671.2297,40855.8648
45760.8689,41921.9836
46663.0617,41891.7478
46780.1336,40007.0925
44026.1534,37766.2719
42638.2414,37871.7226
41258.0127,38338.847
37958.3879,38333.1998
36574.3925,36843.1892
36066.9218,36248.4634
36537.1782,37495.07
35862.239,36190.234
35541.2196,34962.387
35945.548,35490.094
36394.0626,35779.8012
36775.6474,36078.4422
37938.1007,37632.9755
39422.4027,38755.2502
41593.4023,39948.6116
41749.4031,40536.0957
41507.0682,40127.784
41074.3174,40089.9287
41422.7931,39895.9085
40033.295,39478.3331
39676.4872,38919.8674
39111.8035,39309.335
39574.4814,39028.4669
38199.4329,38540.1769
36008.9249,37503.4904
35672.6435,39124.9402
36369.9124,39928.548
35663.6823,37933.1683
34466.8314,36718.5171
34304.9229,37346.6335
34983.0617,38193.9962
34929.3415,37074.9171
34292.2266,36990.814
34750.5003,37409.3575
35027.2189,37780.5377
35308.4904,38080.5195
36539.2111,39249.0328
38002.4415,40812.3458
39069.4862,43602.0974
38907.8121,45732.6238
38885.4211,48472.2767
39326.2758,49424.4275
38004.6778,49344.4173
37441.8477,47673.3019
37775.2363,48519.2365
37544.6321,49546.9503
37468.1687,49389.3076
36352.1508,47648.7531
35827.7239,46606.9818
36703.0418,45288.3635
37356.3724,40287.1412
36652.9074,38249.976
35164.8703,36486.5533
35460.7921,36618.7508
36267.6122,36973.7406
35482.0536,36396.602
35303.8939,36399.9415
35661.4979,36617.087
35948.5036,36950.6577
36035.3138,37392.8172
37168.0297,39059.214
39143.5407,40885.2902
41159.5711,42907.7992
43299.8781,45560.5697
45311.1246,48400.7909
46528.6043,49913.7983
46646.3695,49623.3946
45359.9265,46356.0979
45392.8418,46655.0564
45579.4096,48010.8043
46002.0381,48040.2109
44839.0579,46382.8109
43648.5383,44983.0366
41623.8477,43409.7683
38872.9449,40082.9806
36996.7767,38395.1207
35908.6619,37462.5897
35923.6364,36406.4262
36605.2423,36823.824
35553.3056,36531.5187
35299.9754,36295.7852
35863.2922,36616.4397
36155.6917,36881.759
36495.9297,37163.2089
37559.9803,38624.0083
39203.726,40447.9859
41739.884,43278.7874
44187.5235,46771.0992
45211.2822,49411.7705
45586.5952,50205.0257
45790.8426,49875.5618
44740.5817,48206.8685
44738.0631,47838.8377
45665.0162,47489.8046
44524.0231,47822.8512
43317.4344,46943.173
41846.7802,45113.7944
40599.4939,43410.8165
38741.5439,39962.3872
37607.0835,37495.5581
36286.0137,37308.5282
35721.6101,36527.9163
36404.3113,37173.6859
35546.5738,36517.4244
35558.5863,36408.4214
35954.721,36862.7999
35892.5351,37108.9181
36420.5832,37299.1162
37726.7828,38349.7584
39555.9058,40244.1275
41615.8415,42322.9889
44625.1853,45117.2315
46363.4223,47097.3078
46960.1267,46856.9317
46710.2335,47187.2752
45871.6908,45555.5144
45691.6532,45775.6519
46201.3837,46763.2507
45438.6135,46945.19
44374.9718,46851.1226
42569.0433,45504.85
41147.0321,44149.1345
39278.6405,41929.4978
36022.7564,38883.3742
35559.0503,37439.9684
35356.6188,36688.885
35726.1679,37126.6415
35049.1999,35427.9151
34889.0841,35420.4037
35283.8615,35788.7225
35521.1476,36078.4198
35746.7808,36461.64
37204.724,37812.7951
38941.3957,39710.7519
41022.0297,41548.5304
43791.8084,44734.9209
45489.1922,46205.5468
45375.9517,45602.3906
45525.5573,45465.7058
44808.9566,44438.557
44566.7719,44671.2297
45981.1272,45760.8689
46980.2089,46663.0617
45732.6705,46780.1336
45374.8676,44026.1534
43154.5278,42638.2414
39995.9308,41258.0127
39447.4365,37958.3879
36565.6242,36574.3925
36277.0566,36066.9218
35800.9408,36537.1782
35367.0459,35862.239
35232.2276,35541.2196
35523.3374,35945.548
35702.3775,36394.0626
36226.8481,36775.6474
37790.7578,37938.1007
39338.4018,39422.4027
40882.2482,41593.4023
43968.2603,41749.4031
45828.7253,41507.0682
45531.1944,41074.3174
45369.5248,41422.7931
44557.306,40033.295
44007.7258,39676.4872
45079.7326,39111.8035
45616.7236,39574.4814
44034.047,38199.4329
43669.0525,36008.9249
42713.4069,35672.6435
40962.5945,36369.9124
38012.8683,35663.6823
35534.6277,34466.8314
36141.2932,34304.9229
36142.4675,34983.0617
35017.6664,34929.3415
34975.2889,34292.2266
35396.8999,34750.5003
35718.6601,35027.2189
36136.4745,35308.4904
37393.9725,36539.2111
38756.0721,38002.4415
40912.8664,39069.4862
41619.5512,38907.8121
40958.8976,38885.4211
41522.5568,39326.2758
41590.94,38004.6778
40449.4116,37441.8477
39690.1279,37775.2363
39051.1865,37544.6321
39235.2521,37468.1687
37961.0263,36352.1508
36299.5392,35827.7239
36754.2349,36703.0418
36463.497,37356.3724
34793.5972,36652.9074
33444.3564,35164.8703
34459.8096,35460.7921
35357.6042,36267.6122
34623.2616,35482.0536
33838.0703,35303.8939
34474.6163,35661.4979
34916.7983,35948.5036
35255.4967,36035.3138
36486.5614,37168.0297
37341.2265,39143.5407
38513.1017,41159.5711
38536.5064,43299.8781
38594.398,45311.1246
38113.2786,46528.6043
38214.9795,46646.3695
37300.4825,45359.9265
37078.981,45392.8418
36626.9125,45579.4096
37578.9082,46002.0381
37421.2293,44839.0579
36340.7735,43648.5383
37785.3207,41623.8477
38783.0544,38872.9449
37653.0314,36996.7767
36318.3691,35908.6619
36358.1021,35923.6364
36835.2019,36605.2423
35511.6862,35553.3056
35549.1275,35299.9754
35933.653,35863.2922
36116.0709,36155.6917
36280.9489,36495.9297
37469.0927,37559.9803
39300.18,39203.726
41310.3326,41739.884
43383.0916,44187.5235
45595.7426,45211.2822
47339.6313,45586.5952
47691.8792,45790.8426
46167.2611,44740.5817
44791.232,44738.0631
45057.6347,45665.0162
45570.715,44524.0231
44216.2269,43317.4344
42799.5035,41846.7802
41468.1781,40599.4939
39256.3948,38741.5439
36517.8517,37607.0835
35806.4818,36286.0137
35616.6364,35721.6101
35889.3052,36404.3113
35336.9809,35546.5738
35435.4068,35558.5863
35678.9577,35954.721
35936.8678,35892.5351
36312.0431,36420.5832
37769.1193,37726.7828
39568.4295,39555.9058
40759.6757,41615.8415
43618.3176,44625.1853
45470.4843,46363.4223
45218.3626,46960.1267
45960.6092,46710.2335
44273.7784,45871.6908
43126.9635,45691.6532
43848.472,46201.3837
43696.2472,45438.6135
42462.5971,44374.9718
41804.9814,42569.0433
40564.1171,41147.0321
38497.9823,39278.6405
36401.3607,36022.7564
35806.9449,35559.0503
35354.7654,35356.6188
35501.5456,35726.1679
35162.2339,35049.1999
35693.0826,34889.0841
36016.8767,35283.8615
35903.613,35521.1476
36109.8109,35746.7808
37315.0418,37204.724
38468.8879,38941.3957
40867.0437,41022.0297
44272.8182,43791.8084
47410.8351,45489.1922
47341.547,45375.9517
47687.6774,45525.5573
45261.9586,44808.9566
45414.9692,44566.7719
44670.4882,45981.1272
44959.6423,46980.2089
44325.8725,45732.6705
43401.8663,45374.8676
42308.3395,43154.5278
40117.9735,39995.9308
37235.2628,39447.4365
35932.0393,36565.6242
36401.4848,36277.0566
36091.7064,35800.9408
35388.0477,35367.0459
36063.0196,35232.2276
35834.3407,35523.3374
36088.0354,35702.3775
37038.2004,36226.8481
37218.3551,37790.7578
39285.0697,39338.4018
40760.7089,40882.2482
43694.0994,43968.2603
44396.0524,45828.7253
43647.5402,45531.1944
43398.6171,45369.5248
44037.1791,44557.306
45419.8348,44007.7258
47988.9065,45079.7326
48234.6406,45616.7236
46948.5676,44034.047
45414.3171,43669.0525
45542.6531,42713.4069
42267.2851,40962.5945
38974.2705,38012.8683
37149.7894,35534.6277
36784.9435,36141.2932
37159.7749,36142.4675
35556.9729,35017.6664
34929.9014,34975.2889
35594.5079,35396.8999
35809.5723,35718.6601
36073.6116,36136.4745
37588.7317,37393.9725
39542.8459,38756.0721
41494.3853,40912.8664
43057.2976,41619.5512
45532.1025,40958.8976
45523.7946,41522.5568
46120.9257,41590.94
44948.3395,40449.4116
44548.1504,39690.1279
45469.1265,39051.1865
47749.5754,39235.2521
46370.5587,37961.0263
43536.3443,36299.5392
42041.976,36754.2349
41575.5298,36463.497
38376.8803,34793.5972
37053.0231,33444.3564
36656.0779,34459.8096
36168.0647,35357.6042
34749.0947,34623.2616
34668.3828,33838.0703
34711.5794,34474.6163
35255.9174,34916.7983
35729.9262,35255.4967
37262.7776,36486.5614
38751.4247,37341.2265
41297.8535,38513.1017
41429.1214,38536.5064
40521.9858,38594.398
40073.6238,38113.2786
40112.4312,38214.9795
40261.4446,37300.4825
39371.5407,37078.981
40088.4143,36626.9125
39486.1255,37578.9082
37934.6411,37421.2293
36888.4217,36340.7735
37630.9582,37785.3207
37791.7643,38783.0544
35439.5812,37653.0314
33381.1179,36318.3691
32639.7975,36358.1021
33011.0216,36835.2019
33340.6704,35511.6862
32151.2214,35549.1275
32695.1361,35933.653
32911.0266,36116.0709
33376.5333,36280.9489
34921.6834,37469.0927
36536.6641,39300.18
38103.3796,41310.3326
38256.5645,43383.0916
37318.6134,45595.7426
37701.8614,47339.6313
36391.3566,47691.8792
34994.2744,46167.2611
35614.5024,44791.232
36236.3785,45057.6347
35150.0691,45570.715
33832.3554,44216.2269
32798.675,42799.5035
33771.7339,41468.1781
33482.7163,39256.3948
31056.8881,36517.8517
30120.5207,35806.4818
29752.5102,35616.6364
29790.4249,35889.3052
30044.8747,35336.9809
30266.7195,35435.4068
30512.3656,35678.9577
30674.0154,35936.8678
30944.5312,36312.0431
32003.5297,37769.1193
32897.3428,39568.4295
33770.4611,40759.6757
33698.6272,43618.3176
34223.7474,45470.4843
35378.7016,45218.3626
35152.719,45960.6092
35376.9298,44273.7784
35641.6148,43126.9635
35604.8138,43848.472
35739.3578,43696.2472
34770.4799,42462.5971
34010.9526,41804.9814
34727.2389,40564.1171
35142.7899,38497.9823
33265.6169,36401.3607
31779.3809,35806.9449
31755.7274,35354.7654
31304.663,35501.5456
29649.2369,35162.2339
29669.0626,35693.0826
30378.4177,36016.8767
30728.9281,35903.613
31015.982,36109.8109
32446.5452,37315.0418
33705.6589,38468.8879
35115.927,40867.0437
35648.2248,44272.8182
36039.4651,47410.8351
36403.903,47341.547
36830.4254,47687.6774
35723.1806,45261.9586
35771.6669,45414.9692
36372.7268,44670.4882
35672.4232,44959.6423
34801.1619,44325.8725
35224.1383,43401.8663
36668.0453,42308.3395
36400.1223,40117.9735
34876.0761,37235.2628
33881.6793,35932.0393
33753.2574,36401.4848
33834.8982,36091.7064
31994.6167,35388.0477
32305.3259,36063.0196
32706.7397,35834.3407
32904.6653,36088.0354
33549.1998,37038.2004
34806.8476,37218.3551
36445.7092,39285.0697
37581.8645,40760.7089
38177.6358,43694.0994
38941.0761,44396.0524
39768.5665,43647.5402
40095.8394,43398.6171
39525.3609,44037.1791
39633.0711,45419.8348
39602.1517,47988.9065
40343.9362,48234.6406
39322.4278,46948.5676
37847.7315,45414.3171
38647.6152,45542.6531
39309.0767,42267.2851
37898.9892,38974.2705
36385.8234,37149.7894
36004.3253,36784.9435
36990.3912,37159.7749
35553.8272,35556.9729
35001.293,34929.9014
35546.3018,35594.5079
35787.403,35809.5723
36160.1042,36073.6116
37223.0057,37588.7317
39157.9204,39542.8459
40793.8939,41494.3853
43781.1657,43057.2976
44361.5356,45532.1025
45190.1643,45523.7946
45307.9147,46120.9257
43473.5131,44948.3395
43760.418,44548.1504
45071.9958,45469.1265
45371.0345,47749.5754
44043.5918,46370.5587
42613.4346,43536.3443
41501.5772,42041.976
38513.6102,41575.5298
36686.3234,38376.8803
35514.8131,37053.0231
35186.1536,36656.0779
36264.0463,36168.0647
35421.3141,34749.0947
35197.2444,34668.3828
35470.6803,34711.5794
36032.1779,35255.9174
36326.463,35729.9262
37438.0435,37262.7776
38462.488,38751.4247
40321.0773,41297.8535
43350.8261,41429.1214
44491.4588,40521.9858
45087.3774,40073.6238
44527.6159,40112.4312
43349.5734,40261.4446
42398.4181,39371.5407
43220.7802,40088.4143
44052.4717,39486.1255
43154.6878,37934.6411
41641.5766,36888.4217
41673.2285,37630.9582
40035.7653,37791.7643
37886.3025,35439.5812
36068.3688,33381.1179
35823.5436,32639.7975
36428.6981,33011.0216
35487.3521,33340.6704
35039.5113,32151.2214
35530.8171,32695.1361
35827.4143,32911.0266
36265.0038,33376.5333
37524.263,34921.6834
39039.5193,36536.6641
40582.9495,38103.3796
40594.9999,38256.5645
39934.843,37318.6134
40348.4218,37701.8614
39929.4723,36391.3566
39399.6845,34994.2744
38982.954,35614.5024
39234.09,36236.3785
38564.5263,35150.0691
36164.0045,33832.3554
36087.2223,32798.675
36204.7829,33771.7339
35635.5571,33482.7163
35891.8034,31056.8881
35422.7798,30120.5207
35014.4793,29752.5102
35838.4657,29790.4249
35489.0524,30044.8747
34487.0242,30266.7195
35282.6098,30512.3656
35860.2294,30674.0154
36064.9941,30944.5312
37204.9678,32003.5297
38304.3996,32897.3428
39971.9573,33770.4611
40155.3623,33698.6272
39748.9663,34223.7474
39911.8542,35378.7016
39041.0871,35152.719
38607.754,35376.9298
38708.5138,35641.6148
